locus,gene,known_res,drug,r_carrier,s_carrier,n_rare_variants,n_total_variants,OR,p,product,p_corrected,significant
Rv2456c,Rv2456c,False,,3,10,7,7,0.22285714285714286,0.0332281708170136,,0.28384063987063424,False
Rv2457c,clpX,False,,1,3,2,2,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv2458,mmuM,False,,1,3,3,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv2459,Rv2459,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2460c,clpP2,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2461c,clpP1,False,,2,1,1,1,1.9444444444444444,1.0,,1.0,False
Rv2462c,tig,False,,1,1,2,4,0.9459459459459459,1.0,,1.0,False
Rvnt27,glyV,False,,1,1,1,1,0.9459459459459459,1.0,,1.0,False
Rv2463,lipP,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2464c,Rv2464c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2465c,rpiB,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2466c,Rv2466c,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv2467,pepN,False,,2,7,8,9,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv2468c,Rv2468c,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv2468A,Rv2468A,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2469c,Rv2469c,False,,1,11,5,5,0.06142506142506143,0.0012208199130127168,,0.06869534272428701,False
Rv2470,glbO,False,,4,5,5,5,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv2471,aglA,False,,1,0,1,3,inf,1.0,,1.0,False
Rv2473,Rv2473,False,,4,3,6,6,1.2941176470588236,1.0,,1.0,False
Rv2474c,Rv2474c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2476c,gdh,False,,11,11,21,22,0.9259259259259259,1.0,,1.0,False
Rv2477c,Rv2477c,False,,3,5,5,6,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv2478c,Rv2478c,False,,1,2,2,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv2481c,Rv2481c,False,,1,1,1,1,0.9459459459459459,1.0,,1.0,False
Rv2482c,plsB2,False,,2,13,8,9,0.09829059829059829,0.0011720809337903378,,0.06869534272428701,False
Rv2483c,plsC,False,,1,7,3,5,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv2484c,Rv2484c,False,,3,6,5,8,0.42857142857142855,0.30236222523016465,,0.7580439097884962,False
Rv2485c,lipQ,False,,2,4,6,7,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv2486,echA14,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2487c,PE_PGRS42,False,,9,18,22,22,0.3103448275862069,0.02915623989923323,,0.25775279412165036,False
Rv2488c,Rv2488c,False,,6,8,11,14,0.65625,0.5600820770329243,,0.911193566611215,False
Rv2490c,PE_PGRS43,False,,20,25,36,39,0.4888888888888889,0.15959348663193762,,0.601871180968318,False
Rv2491,Rv2491,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2492,Rv2492,False,,3,1,3,4,3.0,0.6150877869959483,,0.911193566611215,False
Rv2494,vapC38,False,,2,3,4,5,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv2495c,bkdC,False,,3,1,3,6,3.0,0.6150877869959483,,0.911193566611215,False
Rv2496c,bkdB,False,,2,1,4,4,1.9444444444444444,1.0,,1.0,False
Rv2497c,bkdA,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv2498c,citE,False,,6,5,7,7,1.1625,1.0,,1.0,False
Rv2499c,Rv2499c,False,,2,5,3,3,0.34444444444444444,0.2552785444052043,,0.6654135587620951,False
Rv2500c,fadE19,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2501c,accA1,False,,7,10,10,10,0.5870967741935483,0.4124475168719105,,0.8335072200774719,False
Rv2502c,accD1,False,,3,7,6,9,0.3551020408163265,0.18468088333393254,,0.6475022882270176,False
Rv2503c,scoB,False,,3,1,3,4,3.0,0.6150877869959483,,0.911193566611215,False
Rv2504c,scoA,False,,2,7,3,3,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv2505c,fadD35,False,,4,3,7,8,1.2941176470588236,1.0,,1.0,False
Rv2506,Rv2506,False,,0,3,2,2,0.0,0.11014439096630878,,0.45614703969108017,False
Rv2507,Rv2507,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv2508c,Rv2508c,False,,3,7,4,5,0.3551020408163265,0.18468088333393254,,0.6475022882270176,False
Rv2509,Rv2509,False,,1,0,1,2,inf,1.0,,1.0,False
Rv2510c,Rv2510c,False,,5,3,8,9,1.6666666666666667,0.7115031758470607,,0.9799062775360645,False
Rv2511,orn,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2512c,Rv2512c,False,,34,30,94,101,1.7,0.510241335444982,,0.855227202908965,False
Rv2512a,Rv2512a,False,,0,7,1,1,0.0,0.004638684771896191,,0.11499396864595803,False
Rv2514c,Rv2514c,False,,1,5,2,2,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv2515c,Rv2515c,False,,0,3,4,4,0.0,0.11014439096630878,,0.45614703969108017,False
Rv2518c,ldtB,False,,0,5,1,1,0.0,0.023402912849179495,,0.23308133225942204,False
Rv2519,PE26,False,,5,3,7,9,1.6666666666666667,0.7115031758470607,,0.9799062775360645,False
Rv2521,bcp,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2522c,Rv2522c,False,,10,6,12,12,1.7857142857142858,0.40102658648297185,,0.8335072200774719,False
Rv2523c,acpS,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2524c,fas,False,,13,15,28,31,0.728,0.6325022170140657,,0.9358181800145505,False
Rv2525c,Rv2525c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2526,vapB17,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2527,vapC17,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv2528c,mrr,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2529,Rv2529,False,,1,6,5,5,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv2530c,vapC39,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2530A,vapB39,False,,0,5,1,1,0.0,0.023402912849179495,,0.23308133225942204,False
Rv2531c,Rv2531c,False,,7,14,15,16,0.3548387096774194,0.07140415254704723,,0.4163284881238198,False
Rv2536,Rv2536,False,,3,2,3,3,1.457142857142857,1.0,,1.0,False
Rv2537c,aroD,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2538c,aroB,False,,1,3,3,3,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv2539c,aroK,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2540c,aroF,False,,2,3,4,4,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv2541,Rv2541,False,,2,3,3,3,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv2542,Rv2542,False,,1,4,6,8,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv2543,lppA,False,,10,5,13,27,2.2142857142857144,0.25025840854649306,,0.6654135587620951,False
Rv2544,lppB,False,,6,2,7,42,3.1875,0.2626970341691371,,0.680249076792981,False
Rv2546,vapC18,False,,2,1,3,3,1.9444444444444444,1.0,,1.0,False
Rv2547,vapB19,False,,2,0,1,1,inf,0.49352091817845234,,0.8335072200774719,False
Rv2548,vapC19,False,,1,4,3,3,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv2549c,vapC20,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2551c,Rv2551c,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2552c,aroE,False,,2,11,8,8,0.12626262626262627,0.005495365408026016,,0.12277465508170443,False
Rv2553c,Rv2553c,False,,2,6,4,4,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv2554c,Rv2554c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2555c,alaS,False,,1,7,3,3,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv2556c,Rv2556c,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv2557,Rv2557,False,,5,4,6,7,1.2121212121212122,1.0,,1.0,False
Rv2558,Rv2558,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2559c,Rv2559c,False,,2,3,3,4,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv2560,Rv2560,False,,1,4,1,2,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv2563,Rv2563,False,,5,5,6,6,0.9393939393939394,1.0,,1.0,False
Rv2564,glnQ,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2565,Rv2565,False,,3,4,7,7,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv2566,Rv2566,False,,7,16,16,19,0.28225806451612906,0.023308574234175514,,0.23308133225942204,False
Rv2567,Rv2567,False,,7,12,13,15,0.45161290322580644,0.18602485264206142,,0.6475022882270176,False
Rv2568c,Rv2568c,False,,4,5,3,4,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv2569c,Rv2569c,False,,0,14,4,5,0.0,8.325166833759678e-06,,0.005902543285135612,True
Rv2570,Rv2570,False,,3,2,3,5,1.457142857142857,1.0,,1.0,False
Rv2571c,Rv2571c,False,,4,3,5,6,1.2941176470588236,1.0,,1.0,False
Rv2572c,aspS,False,,2,7,5,7,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv2573,Rv2573,False,,2,3,3,4,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv2574,Rv2574,False,,3,5,4,4,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv2575,Rv2575,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv2576c,Rv2576c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2577,Rv2577,False,,1,6,6,6,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv2578c,Rv2578c,False,,2,0,2,4,inf,0.49352091817845234,,0.8335072200774719,False
Rv2580c,hisS,False,,0,16,6,6,0.0,1.0865048240669408e-06,,0.0019258298006586527,True
Rv2581c,Rv2581c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2582,ppiB,False,,3,7,6,6,0.3551020408163265,0.18468088333393254,,0.6475022882270176,False
Rv2583c,relA,False,,4,7,7,7,0.48739495798319327,0.3392471638466414,,0.8051873237689442,False
Rv2584c,apt,False,,0,1,1,3,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2585c,Rv2585c,False,,5,3,6,8,1.6666666666666667,0.7115031758470607,,0.9799062775360645,False
Rv2586c,secF,False,,2,14,7,7,0.0873015873015873,0.0005154433691188145,,0.05508260438497248,False
Rv2587c,secD,False,,3,8,5,5,0.3,0.10829118978574412,,0.45614703969108017,False
Rv2589,gabT,False,,2,2,4,4,0.9444444444444444,1.0,,1.0,False
Rv2590,fadD9,False,,2,7,8,8,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv2591,PE_PGRS44,False,,16,15,15,18,1.018181818181818,1.0,,1.0,False
Rv2592c,ruvB,False,,1,1,1,2,0.9459459459459459,1.0,,1.0,False
Rv2595,vapB40,False,,1,4,1,2,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv2596,vapC40,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2597,Rv2597,False,,0,3,1,2,0.0,0.11014439096630878,,0.45614703969108017,False
Rv2598,Rv2598,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv2599,Rv2599,False,,1,7,3,4,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv2601,speE,False,,3,2,5,5,1.457142857142857,1.0,,1.0,False
Rv2601A,vapB41,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2603c,Rv2603c,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv2604c,snoP,False,,3,0,3,3,inf,0.24028137726767862,,0.6477547394782668,False
Rv2605c,tesB2,False,,3,5,4,4,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv2606c,snzP,False,,2,2,3,3,0.9444444444444444,1.0,,1.0,False
Rv2607,pdxH,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2608,PPE42,False,,0,9,3,3,0.0,0.0008517892435051351,,0.06869534272428701,False
Rv2609c,Rv2609c,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv2610c,pimA,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv2611c,Rv2611c,False,,0,5,1,3,0.0,0.023402912849179495,,0.23308133225942204,False
Rv2613c,Rv2613c,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2614c,thrS,False,,3,3,4,4,0.9428571428571428,1.0,,1.0,False
Rv2614A,Rv2614A,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2615c,PE_PGRS45,False,,11,14,16,25,0.6402116402116402,0.4625151781899379,,0.8335072200774719,False
Rv2616,Rv2616,False,,3,4,4,4,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv2617c,Rv2617c,False,,2,1,2,2,1.9444444444444444,1.0,,1.0,False
Rv2618,Rv2618,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2620c,Rv2620c,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv2621c,Rv2621c,False,,2,4,6,7,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv2622,Rv2622,False,,1,6,3,5,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv2623,TB31.7,False,,2,3,5,5,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv2624c,Rv2624c,False,,7,2,10,10,3.838709677419355,0.1536926929913511,,0.5814734222564991,False
Rv2625c,Rv2625c,False,,1,3,4,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv2626c,hrp1,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv2627c,Rv2627c,False,,4,9,7,8,0.35294117647058826,0.13187969254550178,,0.5306623269850212,False
Rv2628,Rv2628,False,,2,1,2,3,1.9444444444444444,1.0,,1.0,False
Rv2629,Rv2629,False,,1,0,1,2,inf,1.0,,1.0,False
Rv2630,Rv2630,False,,4,1,3,3,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv2631,Rv2631,False,,2,3,4,5,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv2633c,Rv2633c,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv2634c,PE_PGRS46,False,,10,10,14,15,0.9285714285714286,1.0,,1.0,False
Rv2635,Rv2635,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv2636,Rv2636,False,,3,3,3,3,0.9428571428571428,1.0,,1.0,False
Rv2637,dedA,False,,0,12,5,5,0.0,5.703945827043316e-05,,0.018382261778971412,True
Rv2638,Rv2638,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2640c,Rv2640c,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv2641,cadI,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv2642,Rv2642,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2643,arsC,False,,3,5,7,7,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv2646,Rv2646,False,,1,5,4,4,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv2647,Rv2647,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2650c,Rv2650c,False,,4,3,23,25,1.2941176470588236,1.0,,1.0,False
Rv2651c,Rv2651c,False,,4,1,3,3,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv2652c,Rv2652c,False,,5,5,8,8,0.9393939393939394,1.0,,1.0,False
Rv2653c,Rv2653c,False,,5,1,5,5,5.303030303030303,0.20029108540462554,,0.6475022882270176,False
Rv2654c,Rv2654c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2655c,Rv2655c,False,,3,5,4,4,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv2656c,Rv2656c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2657c,Rv2657c,False,,3,1,2,2,3.0,0.6150877869959483,,0.911193566611215,False
Rv2658c,Rv2658c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2659c,Rv2659c,False,,2,0,2,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv2662,Rv2662,False,,2,0,2,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv2663,Rv2663,False,,0,3,2,2,0.0,0.11014439096630878,,0.45614703969108017,False
Rv2665,Rv2665,False,,2,2,4,4,0.9444444444444444,1.0,,1.0,False
Rv2667,clpC2,False,,0,5,1,1,0.0,0.023402912849179495,,0.23308133225942204,False
Rv2668,Rv2668,False,,1,1,2,4,0.9459459459459459,1.0,,1.0,False
Rv2669,Rv2669,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv2670c,Rv2670c,False,,2,0,1,1,inf,0.49352091817845234,,0.8335072200774719,False
Rv2671,ribD,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv2672,Rv2672,False,,3,6,6,8,0.42857142857142855,0.30236222523016465,,0.7580439097884962,False
Rv2673,aftC,False,,6,3,7,8,2.0625,0.48070571652470906,,0.8335072200774719,False
Rv2674,msrB,False,,1,7,2,2,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv2675c,Rv2675c,False,,1,6,2,2,0.13513513513513514,0.05278124973785536,,0.33592375281992326,False
Rv2676c,Rv2676c,False,,0,10,4,5,0.0,0.000353820147302133,,0.04180974740620205,True
Rv2677c,hemY,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv2678c,hemE,False,,4,8,6,7,0.4117647058823529,0.2159302455790701,,0.6475022882270176,False
Rv2679,echA15,False,,2,0,1,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv2680,Rv2680,True,bedaquiline,1,0,1,1,inf,1.0,,1.0,False
Rv2681,Rv2681,False,,2,8,4,4,0.19444444444444445,0.04377157393176042,,0.33514088463950475,False
Rv2682c,dxs1,False,,4,1,4,4,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv2683,Rv2683,False,,0,7,7,8,0.0,0.004638684771896191,,0.11499396864595803,False
Rv2684,arsA,False,,4,7,8,8,0.48739495798319327,0.3392471638466414,,0.8051873237689442,False
Rv2685,arsB1,False,,4,5,7,8,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv2686c,Rv2686c,False,,2,0,2,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv2687c,Rv2687c,False,,4,1,5,5,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv2688c,Rv2688c,False,,2,1,2,3,1.9444444444444444,1.0,,1.0,False
Rv2689c,Rv2689c,False,,1,5,4,5,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv2690c,Rv2690c,False,,0,10,7,8,0.0,0.000353820147302133,,0.04180974740620205,True
Rv2691,ceoB,False,,1,1,2,5,0.9459459459459459,1.0,,1.0,False
Rv2692,ceoC,False,,1,2,3,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv2693c,Rv2693c,False,,1,9,4,5,0.08108108108108109,0.005991541700743262,,0.12277465508170443,False
Rv2694c,Rv2694c,False,,3,15,7,7,0.12,0.0009292303719266118,,0.06869534272428701,False
Rv2695,Rv2695,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2696c,Rv2696c,False,,4,1,3,3,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv2697c,dut,False,,1,7,3,3,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv2699c,Rv2699c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2700,Rv2700,False,,0,1,1,3,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2701c,suhB,False,,1,7,3,3,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv2702,ppgK,False,,7,2,6,7,3.838709677419355,0.1536926929913511,,0.5814734222564991,False
Rv2706c,Rv2706c,False,,3,4,4,4,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv2707,Rv2707,False,,1,7,4,4,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv2709,Rv2709,False,,4,3,4,5,1.2941176470588236,1.0,,1.0,False
Rv2710,sigB,False,,1,5,2,2,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv2711,ideR,False,,1,0,1,2,inf,1.0,,1.0,False
Rv2712c,Rv2712c,False,,3,4,7,8,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv2713,sthA,False,,5,2,6,6,2.5757575757575757,0.4309993372983584,,0.8335072200774719,False
Rv2714,Rv2714,False,,2,2,4,7,0.9444444444444444,1.0,,1.0,False
Rv2715,Rv2715,False,,3,3,6,6,0.9428571428571428,1.0,,1.0,False
Rv2716,Rv2716,False,,7,5,5,5,1.4,0.7549573495070202,,1.0,False
Rv2717c,Rv2717c,False,,1,3,3,3,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv2718c,nrdR,False,,2,0,1,1,inf,0.49352091817845234,,0.8335072200774719,False
Rv2719c,Rv2719c,False,,0,3,2,4,0.0,0.11014439096630878,,0.45614703969108017,False
Rv2720,lexA,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv2721c,Rv2721c,False,,2,12,10,11,0.1111111111111111,0.002579247687323198,,0.10567628260089643,False
Rv2723,Rv2723,False,,1,7,8,8,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv2724c,fadE20,False,,1,17,8,9,0.030206677265500796,5.082844406841897e-06,,0.004504670855563631,True
Rv2725c,hflX,False,,3,3,4,4,0.9428571428571428,1.0,,1.0,False
Rv2727c,miaA,False,,2,11,4,5,0.12626262626262627,0.005495365408026016,,0.12277465508170443,False
Rv2728c,Rv2728c,False,,1,2,2,2,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv2729c,Rv2729c,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv2730,Rv2730,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2731,Rv2731,False,,1,8,6,7,0.0945945945945946,0.012730682585194974,,0.178380512903226,False
Rv2732c,Rv2732c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2733c,Rv2733c,False,,0,2,1,1,0.0,0.23324694557571268,,0.6475022882270176,False
Rv2734,Rv2734,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2735c,Rv2735c,False,,2,3,5,6,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv2736c,recX,False,,0,2,1,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv2737c,recA,False,,8,10,10,10,0.6933333333333334,0.5919564911780534,,0.911193566611215,False
Rv2738c,Rv2738c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv2739c,Rv2739c,False,,2,4,5,5,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv2740,ephG,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv2741,PE_PGRS47,False,,12,11,14,17,1.048951048951049,1.0,,1.0,False
Rv2742c,Rv2742c,False,,0,3,2,2,0.0,0.11014439096630878,,0.45614703969108017,False
Rv2743c,Rv2743c,False,,6,3,3,3,2.0625,0.48070571652470906,,0.8335072200774719,False
Rv2744c,35kd_ag,False,,1,5,3,3,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv2745c,clgR,False,,1,3,4,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv2747,argA,False,,4,1,5,5,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv2748c,ftsK,False,,8,6,8,8,1.3333333333333333,0.7689708938466124,,1.0,False
Rv2750,Rv2750,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2751,Rv2751,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2752c,Rv2752c,False,,0,4,3,4,0.0,0.05119387185758014,,0.33592375281992326,False
Rv2753c,dapA,False,,1,3,3,3,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv2756c,hsdM,False,,1,9,7,10,0.08108108108108109,0.005991541700743262,,0.12277465508170443,False
Rv2757c,vapC21,False,,0,7,1,1,0.0,0.004638684771896191,,0.11499396864595803,False
Rv2758c,vapB21,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv2760c,vapB42,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2761c,hsdS,False,,2,2,3,4,0.9444444444444444,1.0,,1.0,False
Rv2762c,Rv2762c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv2764c,thyA,False,,3,0,4,5,inf,0.24028137726767862,,0.6477547394782668,False
Rv2765,Rv2765,False,,1,2,3,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv2766c,Rv2766c,False,,6,0,3,3,inf,0.02541675045848389,,0.23308133225942204,False
Rv2767c,Rv2767c,False,,2,1,4,4,1.9444444444444444,1.0,,1.0,False
Rv2768c,PPE43,False,,2,6,5,6,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv2769c,PE27,False,,5,4,5,6,1.2121212121212122,1.0,,1.0,False
